label,text
1,einigung im bahntarifkonflikt keine streiks mehr ziemba sagte dafür sei bis 2018 noch genug zeit bahn und gdl vereinbarten bis ende 2017 eine million überstunden bei den lokführern und 300 000 überstunden bei den zugbegleitern abzubauen die bahn will dafür 300 lokführer und 100 zugbegleiter
1,re db bahn hallo habe am dienstag meine online fahrkarte über das kontaktformular storniert und nun alles verschoben und neu gebuchtmietwagen und hotel bekomm ich meinen fahrpreis trotz streikbeendung erstattet danke
1,deutsche lokführer beenden streik  der streik ist vorbei die deutsche bahn und die gewerkschaft der lokführer ha http//tco/uaqogbvbhv
1,bald schneller mit der bahn von deutschland nach paris  aktuelles  reise  tourismus paris nur noch 5 stunden 40 minuten statt wie bisher 6 stunden 20 minuten man kann auch öfter fahren den neuen grenzüberschreitenden fahrplan stellte die regionaldirektion der französischen bahn sncf am
1,hmmmda verzichte ich aber danke für die prompte antwort
1,wenn alles klappt dann find ich bahn fahren ja toll ganz viel zeit für mich und ruhe und entspannung herrlich
0,ein schon morgens übel gelaunter schaffner der weder bahncard sehen noch ticket stempeln will was ist da los liebe  verwundert
0,1 dann geht in hamburg nix mehr droht mit totalem stillstand interview http//tco/vhduqnx8ky nochein…
0,top news liveticker zum bahnstreik  bahn lobt chance  nun droht die evg s http//tco/b4ckuedida hothttp//tco/er2bfdqnwm
0,re db bahn immer diese db mitarbeiter die alles kommentieren muessen und das noch nicht mal sachlich  in anderen unternehmen wird man gekündigt aber bei der db darf jeder alles
1,kostenloses internet in der sbahn stuttgart gestartet bildquelle deutsche bahn wer rund um stuttgart in der sbahn unterwegs ist kann in den kommenden monaten mit etwas glück kostenlos im internet surfen wie die deutsche bahn nun bekannt gab verkehren ab sofort auf den linien s4 s5 und s6 zwei wag
1,rtllu  die welt  bahnchef grube verspricht ende der umgekehrten wagenreihung https//tco/fxi5jexdq8 via
1,also mein haustürbus hält nur 1mal pro stunde deshalb fahre ich lieber bahnobwohl ich länger hinlaufen muss
1,achtzehn99de heimspiel gegen hertha  anreise mit der bahn wieder möglich pünktlich zum saisonfinale der bundesliga hat die gewerkschaft gdl ihren streik beendet eine anreise mit der bahn zum spiel der tsg gegen hertha 
1,sbahn ab freitag im gewohnten takt sbahn ab freitag im takt die berliner sbahn fährt nach ende des lokführerstreiks ab freitag wieder im takt im in brandenburg dagegen es auf linien noch geben die bahn am donnerstag mit die regionalbahnen 13 20 und 23 könnten noch nicht
1,cool es gibt eine kinderbetreuerin der im ice hoffentlich hat sie genug chloroform dabei
1,ltur 111111 zusätzliche bahntickets zum schnäppchenpreis https//tco/8huf3am35r https//tco/nhsoqm59yn
1,rt 1001ptsde deutsche bahn lokführer beenden streiks http//tco/y4qtmkfim4 http//tco/3co3kffaab http//tco/cg4v5xgmnv
1,fahrt nach oldenburg mit quer durch deutschland ticket tja gute ideen mach dich doch mal schlau ich habe kjedenfalls gerade auf ner facebookseite gesehend ass es mittlerweile fernbusverbindungen bis an die küste gibt ich würd mal gucken wie die sind je weniger umsteigen desto angenehmer ist es schon ist ja doch eine ecke aus nürnberg wenn bahn dann nähme ich ein en sparpreis die gibt es auch für iceverbindunge spiel da mal einfach mit den uhrzeiten kollege ist lettens genau die strecke 7h gefahren dabei heizt der wie ein irrer sprich es ist weit und voll gutefragenettag bahn gutefragenettag bus gutefragenettag nürnberg  oldenburg gutefragenettag spezialticket gutefragenettag mitfahrzentrale
1,bnetza bestätigt trassenpreise der db netz ag sind angemessen http//tco/zgslhcnfan
0,ist es korrektdass von berlin zool garten bis berlin spandau heute kein re fährt kann den re ab 1443 nicht mehr finden
1,gmx bald schneller mit der bahn von deutschland nach paris bahnfahrten zwischen deutschland und frankreich  http//tco/bfsbsdj6gz
1,re haushaltsfeeorg haushaltsfeeorg wir haben nie per auto urlaub gemachtimmer schön per bahnund manchmal auch per flieger 
0,romantik fängt dort an wo ich die tür in der bahn öffne und ich dich erst einsteigen lasse weil du mich nicht aussteigen…
0,18 wegen eines fahrzeugschadens ist eine bahn mit großer verspätung unterwegs bitte etwas mehr zeit einplanen bvg
0,re auferstandene lokomotivlegende zitat zitat von corvettegold img srcshowthreadphpp4063580post4063580 a eigentlich dachte ich so eine lock gehört ins museum das war noch die gute alte qualität hat man leider zu stark vergammeln lassen aber qualitativ gute instandhaltung war ja den jungs der neu erfundenen bahn ag zu teuer
1,tonlinede bahnstreik beendet gdl und bahn einigen sich überraschend der streik der lokführer wird vorerst beendet das teilten die deutsche bahn und die lokführergewerkschaft gdl am donnerstag mit die beiden kontrahenten
1,gdl beendet bahnstreik  sbahn fährt ab 19 uhr w gdl beendet bahnstreik  sbahn fährt ab 19 uhr wieder noch vor beginn des reiseverkehrs zu pfingsten haben deutsche bahn und die lokführergewerkschaft gdl am donnerstag das ende des streiks verkündet derzeit werde daran gearbeitet den regulären f
1,dbstreik heute um 19 uhr beendet  endlich grundlagen tarifiert  schlichtung vereinbart pressemitteilung  gdl aktuell  21052015 die streiks der gewerkschaft deutscher lokomotivführer gdl sind am heutigen donnerstag um 19 uhr beendet darauf haben sich die deutsche bahn und die gdl in der bis in die heutigen morgenstunden dauernde
1,deutsche bahn schlichter wollen lösung im bahntarifkonflikt verkünden die lokführergewerkschaft gdl und die deutsc http//tco/thmifgvve3
0,ich sitz in der bahn alleine in einem vierer die leute stehen lieber als bei mir zu sitzen ist auch besser so fotzen
0,re störticker bayern  db regio nürnberg hbf  ansbach technsiche störung an einem stellwerk / keine zugfahrten möglich stand 30092015 2035 uhr  bahn  http//jmp/1mgmtfa
1,in der s bahn sitzt neben mir eine ältere sehr fröhliche dame“mein glas ist immer halb voll” schön positivethinking
0,es gibt zum einen bauarbeiten und anderseits ist es auffällig dass die fahrgäste länger beim ein und ausstieg b…
0,36jähriger in berliner sbahn attackiert und schwer verletzt  ein 36jähriger ist in der berliner sbahn attackiert und schwer verletzt worden er war ist in der nacht von vier unbekannten in einem zug zwischen den bahnhöfen ostbahnhof und alexanderplatz angegriffen worden wie es von der polizei hieß der ma
1,aus beton anlegen so hätten wir einen hotspot an der talachse günstig mit der bahn zu erreichen und einen an der …
0,ich habe mal wieder allen grund die bahn zu hassen
0,der automat bei der bahn ging nicht und jetzt muss ich schwarzfahren geil
1,der schaffner ist auch großartig  der herr hat selbst ein geschenk verdient selten so einen engagierten zugbegleiter getroffen
1,frankfurt hbf /fulda /eisenach /erfurtchemnitz frankfurt hbf /fulda /eisenach /erfurtchemnitz heineken  mittwoch 09 dezember 2015 1628 vor 14 minuten bearbeitet von heineken mittwoch 09 dezember 2015 1630 fpl 2015 502 bis 506 fpl 2016 505 bis 507 sieht man einmal von der montäglichen frühverbindung 458925 uhr ab und dem lumpensammler am abend sowie retour den spätheimkehrern 18312254 uhr geil 3 mrd euro für genau … null zeitersparnis leben ja auch nur 550tsd einwohner im »ballungsraum« chemnitzzwickau wobei zwickau mit seinen 90tsd einwohnern plus umzu mit der hamsterbacken »sbahn« ja noch vglw weniger schlecht angebunden ist und mit der nbs tatsächlich eine deutlich schnellere verbindung bekommt als das geschaukel über die mdv dafür hat man in leipzig ja jetzt in jeder richtung eine stunde verspätungspuffer falls etcs nicht will oder umgekehrt die museumsbahn aus chemnitz ein metzger im ekz mit angeschlossenem bahnhof verditscht auch gerade bratapfelfleischkäse kann man ja zweimal täglich geniessen dann … sarkasmus nein nicht die bohne
0,dauerbaustelle  schon wieder probleme mit der neuen sbahn zum hauptbahnhof dauerbaustelle schon wieder probleme mit der neuen sbahn zum hauptbahnhof
0,schaffner dessen zug gerade einen 10minumstieg nicht schafft sagt mir dass ein 5minumstieg sicher sei danke für die ironie
1,bahn erneuert gleise in weichen 03 juli 2015 um 1615 uhr über acht kilometer  bahn erneuert gleise in weichen die deutsche bahn erneuert in den sommerferien gleise und weichen in dortmund es handelt sich um insgesamt mehr als acht kilometer strecke zwischen hörde und
1,re 484180354933947 hallo lieben netties da mein freund und ich zusammen ziehen sucht mein freund eine nachmieterin /einen nachmieter für seine wohnung in schönem bergisch gladbach daten zur wohnung die nichtraucherwohnung ist eine souterrainwohnung in bergisch gladbach und kann ab dem 01072016 bezogen werden die wohnung befindet sich in bergisch gladbach und das stadtzentrum ist gut mit 2 buslinien 456 und 435 zu erreichen die bushaltestelle ist 2 minuten zu fuß um die ecke entfernt die sbahn linie 11 ist auch nur ca 15 min fußläufig zu erreichen so dass man schnell in das kölner stadtzentrum kommt durch die gute anbindung mit der sbahn ist sie auch super für studenten alle geschäfte des täglichen bedarfs kindergarten grundschule und ärzte sind fußläufig zu erreichen die wohnung liegt im untergeschoss und hat einen seperaten eingang zur wohnung zudem hat sie eine schöne terasse trotz untergeschoss ist sie hell sie ist 48 m⊃2 groß und hat zwei super geschnittene zimmer und beide zimmer sind mit laminat belegt das bad ist hell gefließt ist mit einer neuen dusche ausgestattet und hat einen waschmaschinenanschluss in der küche sind neue küchenmöbel ohne elektrogeräte vorhanden die gerne mit übernommen werden kann die wohnung kostet warm mit heizkosten und nebenkosten 450€ 
0,die zuverässigkeit von verspätungen bei der db bahn deutschebahn ist erstaunlich
0,senk ju vor träwelling wis deutsche bahn � ne mal ernsthaft das ist kein zustand � https//tco/bexkqyrdfr
1,24 ende des tarifstreits bahnvorstand weber auch in die belegschaft kann jetzt frieden einkehren https//tco/z1nejgd18p
1,heller sicherer moderner bild in den neuen xxlzügen der sbahn https//tco/nztnyhpjib
0,der fahrgastverband pro bahn kritisiert dass die bahn die kunden früher hätte informieren sollen
0,linie 151  folgende fahrt entfällt aufgrund eines wagenschadens  h chempark sbahn 1627h  h stammheim https//tco/f9cwqnnyi2
1,re db bahn martin weberbeck  samstagvormittag fährt ja dann auch wieder stündlich ein ice da ab samstag ja wieder der regelfahrplan aufgenommen wird  ich freue mich sehr über ihr lob das liest man gerne  ich werde es auch an meine kollegen im team weitergeben  liebe grüße /jn
1,stadt kempen  re 10 schiefner begrüßt gesprächsbereitschaft der bahn http//tco/utxlhsyuns
1,in der bahn duftet es nach knusprigen hähnchen eingetunkt in nivea bodylotion duftetgutwuerdeichabernichtessen
0,re db bahn keine s bahn im backnang fährt wegen angeblichen kaputten gleisen was nun
0,also ich fahr nich oft bahn aber ich zahl keine 320 für 5 minuten zug
1,1893 die bahn schreibt streik werde unverzüglich beendet die maßnahmen dafür sind seit 7 uhr angelaufen dauert aber bis 19 uhr
1,bahnstreik wird beendet  spiegel online  http//tco/kbwx9lh5nl wasn da los
1,gdl kontra deutsche bahn der bahnstreik ist beendet  wirtschaft  stuttgarter nachrichten mobil http//tco/zmg8lxhss5
0,sicherheitsrisiken im notrufsystem bei der bahn gibt es 250 funklöcher ntvde bei der deutschen bahn ist d https//tco/t3uch2u3sv
1,wiwode bahn investiert 200 millionen euro in sanierung des ice3  bahn investiert 200 millionen euro in sanierung des ice3  die deutsche bahn investiert in den kommenden jahren mehr als 200 millionen euro in die erneuerung der icezüge der dritten generation das bestätigte ein sprecher gegenüber der wirtschaftswoche die sanierung beginnt im kommenden jahr und umfasst alle 66 züge des ice3 http//wwwwiwode/…/deutschebahnbahninves…/12154856html die deutsche bahn investiert in den kommenden jahren mehr als 200 millionen euro in die erneuerung der icezüge der dritten generation das bestätigte ein sprecher gegenüber der wirtschaftswoche
0,guten abend ist die bahncard 50 bei der fahrt von dombühl  düsseldorf gültigwenn ich es per app buchen will wird nix angezeigt
0,warum begeht die deutsche bahn nicht diese maßnahme zur fahrgasterhaltung   ich sag dir warum  weil so etwas einen überhaupt nicht erheitert  wenn man soeben eine stunde in der kälte auf seinen zug warten musste  weil die bahn es wieder mal nicht geschafft hat  trotz einer verspätung des vorhergehenden zuges von 2 minuten einen anschluss zu garantieren  es erheitert einen außerdem nicht  wenn man daran denkt  wie teuer die fahrkarte war  alles  was   umsonst   ist  bezahlt letztendlich der kunde mit  gutefragenettag  bahn gutefragenettag  db gutefragenettag  deutschebahn gutefragenettag  fahrt gutefragenettag  reise gutefragenettag  werbung gutefragenettag  zug 
0,re db bahn die fenster sind offen nur leider hilft das wenig wenn die außentemperatur so hoch ist es fühlt sich ein bisschen an wie kindheitserlebnisse wo man im sommer im urlaub im fensterlosen wagen hinter einer großen alten dampflok mitfährt und der wind am wagen rüttelt und lärmt nur dass die fahrt vier stunden dauert und der zug mit autobahngeschwindigkeit durch die landschaft brettert und auf der autobahn mach ich das fenster auch nicht auf selbst ohne klimaanlage worauf ich eigentlich hinaus will mir ist klar dass die db noch alte klapprige wagons im bestand hat und dass die auch mal auf die gleise gesetzt werden müssen allerdings fände ich es eine gute idee wenn diese wagons nicht ausgerechnet an tagen mit extremen temperaturen eingesetzt würden wenn viele menschen ja ok ich spreche von mir temperaturbedingt körperlich nicht ganz auf der höhe sind kreislauf und so
0,re stern die bahn ist so unpünktlich dass selbst flüchtlinge mittlerweile lieber zu fuss gehen
0,re radio bayern 3 mich kostet der streik der kita jeden tag 30 km mehr mit dem auto zu fahren der streik der bahn arbeitszeit die ich für andere aufträge investieren könnte arbeite in einem reisebüro  ganz zu schweigen von der post die ja auch nicht mehr liefert ich nehme es noch mit humor aber mein verständnis schmilzt dahin
0,sitzplatzreservierung mein freund hat ne abgerissene kopflehne und mir tierhaarallergie sitzt ne babykatze gegenüber danke 
0,platinum card checkerfinance 20 mai 2015  1852 wie definierst du unverhältnismäßig und wieso sind die streiks gemäß dieser definition unverhältnismäßig man kann es sich sehr einfach machen und die schuld nur bei den lokführern suchen so wie es die medien tun man kann es sich auch genauso einfach machen und nur die schuld bei der bahn suchen so wie es herr weselsky tut mal rein vom gesunden menschenverstand her wenn in fast einem jahr immer noch keine einigung erzielt werden konnte dann tragen da beide seiten eine mitverantwortung und diesen stellungskrieg auf dem rücken der gesellschaft auszutragen ist einfach nur ein unding woanders läuft es doch so gewerkschaften fordern /5 arbeitgeber schalten erstmal auf stur bzw geben ein gegenangebot unterhalb der inflationsrate ab dann wird vielleicht mal ein bisschen gestreikt und man trifft sich irgendwo in der mitte das war´s aber wenn bei den kindergärten in den nächsten zehn monaten ebenfalls neunmal gestreikt wird werde ich gerne auch diese zunft kritisieren lbo1987 20 mai 2015  1839 und dann noch was persöhnliches ich kann es einfach nicht mehr hören pfingswochende wie trauchig ich hatte die letzten 10 jahre noch nie pfingsten frei da werdet ihr ja wohl 1 x unannehmlichkeiten in kauf nehmen können und nein das habe ich mir so nicht ausgesucht dem ist nichts mehr hinzuzufügen dieser beitrag wurde von schildkröte bearbeitet gestern 1954
1,re schriftstehler armin sengbusch achso jetzt hab ich es verstanden  die bahn gefällt mir aber besser
0,re ich kann dazu nur sagen das ich oft von zürich nach hannover fliege alle von der lufthansa angebotenen flüge sind so exorbitant teurer als die der konkurrenzich habe mich oft gefragt wer es sich überhaupt leisten kann mit der lufthansa zu fliegen ich bin da ganz gut im thema weil ich abwechselnd mit der bahn fahre oder fliege je nachdem wer gerade in deutschland streikt ob das der richtige weg ist wage ich zu bezweifeln ich könnte mir gut vorstellen dass so manche linie ruck zuck von anderen fluggesellschaften zu erschwinglichen preisen angeboten werden und dabei geht es nicht um die geiz ist geil mentalität sondern eher darum you get what you pay ich bin gern bereit einen angemessenen preis zu zahlen aber nicht für gleiche leistung bis zu 60  mehr nur weil ein lufthansa logo an der heckflosse klebt es gibt immer alternativen und wenn alle stricke reissen kaufe ich mir eben wieder ein auto um nach hause zu kommen kalkulierbare kosten kalkulierbare zeit kalkulierbare staus und alles ist planbarer
1,mir gefällt das update der android navigator app sehr gut frisches neues design und tolle einfache bedienung
0,re mannheimer morgen für alle die morgens nach schwetzingen wollen bzw müssen in der nächsten woche es gibt eine regionalbahn die von mannheim hauptbahnof nach schwetzingen direkt fährt also ohne die zwischenhalte in neckarau und rheinau der fährt um 627 in mannheim hauptbahnhof ab und wird über den rangierbanhof umgeleitet benötigt deshalb 14 minuten nach schwetzingen also schon länger als sonst ansonsten steht ein ersatzbusverkehr zur verfügung diese busse halten auch in neckarau und rheinau die benötigen aber von mannheim hauptbahnhof nach schwetzingen rund 30 minuten ansonsten steht noch die busse der brn linien 710 und 711 zur verfügung die regulär fahren die aber auch bekanntlich rund 40 minuten nach schwetzingen brauchen alles auch unter der verbindungsauskunft der deutschen bahn nachzulesen ich hoffe dass ich dem ein oder anderen weiterhelfen konnte
0,re bürgerinitiative im mittelrheintal gegen umweltschäden durch die bahn ev parlamentsgruppen vereinbaren zusammenarbeit für besseren schutz vor schienenlärm berlin 30 november 2015  martin burkert mdb vorsitzender der parlamentsgruppe schienenverkehr und des verkehrsausschusses des bundestags und erwin rüddel mdb von der parlamentariergruppe bahnlärm haben vereinbart dass sich beide parlamentsgruppen beim bund und bei der europäischen union weiterhin aktiv für die finanzielle förderung von lärmschutzmaßnahmen bei der schiene und deren rasche umsetzung einsetzen werden dies ist für die betroffenen bürger und die akzeptanz des umweltfreundlichen schienenverkehrs unerlässlich erklärte rüddel nach einer halbstündigen demonstration verschiedener güterzüge mit unterschiedlichen bremssohlen und lärmschutzwänden von 05 bis 6 metern höhe im infopunkt lärmschutz der deutschen bahn im heinrichhertzinstitut in berlin einigten sich burkert und rüddel auf das gemeinsame vorgehen 20 bundestagsabgeordnete der parlamentsgruppe schienenverkehr und der parlamentariergruppe bahnlärm zeigten sich beeindruckt von den ergebnissen effektiven lärmschutzes an güterwagen und bahnstrecken beim besuch des von der deutschen bahn genutzten time lab des heinrichhertzinstituts dort werden durch eine 180grad panoramaprojektion in verbindung mit räumlicher tonwiedergabe mit 140 lautsprechern die effekte lärmmindernder maßnahmen wie schallschutzwände oder güterzüge mit flüsterbremse wirklichkeitsnah nachempfunden burkert die messbare lärmminderung um bis zu 30 db wird als reduzierung des lärms auf ein drittel wahrgenommen vor allem der direkte vergleich eines güterzuges mit flüsterbremsen hinter einer sechs meter hohen schallschutzwand mit einem konventionellen güterzug auf freier strecke hat mich einmal mehr überzeugt wie wichtig investitionen in den lärmschutz sind als große koalition haben wir deshalb erst letzte woche die mittel für freiwillige lärmsanierung auf 150 millionen euro erhöht und zugehörig eine senkung der lärmgrenzwerte an der schiene durchgesetzt rüddel ergänzte wir setzen vor allem auf die zusage aus dem koalitionsvertrag der bundesregierung dass bis ende 2016 die hälfte der in deutschland fahrenden güterzüge auf sogenannte flüsterbremsen aus verbundstoff umgerüstet sein müssen und ab 2020 dürfen nur noch leise güterwagen mit dieser technologie verkehren bei der diskussion mit den abgeordneten im infopunkt lärmschutz der deutschen bahn betonte ines jahnel leiterin db umwelt und lärmschutzbeauftragte dass ihr unternehmen auf einem sehr guten weg sei diese ziele zu erreichen wir haben einen klaren fahrplan für lärmschutz die deutsche bahn wird ende dieses jahres 20000 leise güterwagen in unserem fuhrpark haben mitte 2017 werden 52 prozent unserer güterwagen auf leise bremssysteme umgerüstet sein die vollständige umrüstung unserer 60000 waggons werden wir 2020 erreichen jahnel verwies auch auf die kosten der umrüstung zwar werde diese vom bund durch direkte zuschüsse und reduzierte trassenpreise gefördert jedoch müsse der gesamte sektor rund 700 millionen euro zusätzliche betriebskosten für die wartungsintensiveren leisen bremssysteme aufwenden allein die db schenker rail wird mit 230 millionen euro zusätzlich bis 2020 belastet wichtig sei dass neben der db und den anderen deutschen wagenhaltern auch die europäischen bahnen und wagenhalter umrüsten nur so werden alle 180000 güterwagen die in deutschland verkehren leiser betonte jahnel die signale aus der eu aus frankreich und dänemark sind ermutigend berichtete martin burkert euverkehrskommissarin violeta bulc hat dem verkehrsausschuss des bundestages zugesichert bis 2022 ein verbot von güterwagen mit lauten graugussbremssohlen anzustreben gleichzeitig sind frankreich und dänemark dabei ihre güterwagen auf die weniger fahrgeräusche verursachende verbundstoffbremssohle umzurüsten dblärmschutzbeauftragte jahnel gab zu bedenken dass nicht alle beteiligten so ambitioniert seien um alle güterzüge in europa bis 2020 leise zu machen muss das bundesverkehrsministerium einen runden tisch mit allen privaten waggonhaltern und ausländischen betreibern einrichten
1,re augsburger allgemeine jeder schimpft über die beamten aber als post und bahn noch staatlich waren kamen briefe und züge pünktlich und es gab service vor ort
0,fahrgastbefragung in der sbahn es wird recht misstrauisch geschaut wenn man zu protokoll gibt man hätte den bahnhof per …
0,haben wir eben aposne weichenstörung auf der linie s1 getwittert zwischen du und ddorf  die bahn sagt ist behoben
0,tarifstreit bei der bahn heftige streiks einfache lösung http//tco/omlscmx3wd handelkonsumgüter
1,20 die bahn ist total kundenfreundlich dieses schild zb bedeutet komm in meine arme http//tco/ob6zmrazje
1,re nozde ich versteh euer problem nicht es halten in osnabrück genausoviele ic/ice wie bisher jede stunde in nord  süd richtung bzw aller zwei in west  ost richtung das einigste was die bahn macht sind mehr sprinterverbindungen anzubieten und die haben noch nie in osnabrück gehalten hier wird ein problem aufgeworfen das es garnicht gibt es bleibt alles so wie es ist im gegenteil einige ic werden sogar durch ice ersetzt also wo ist das problem
1,rt 1001ptsde lokführer beenden streik schlichter ramelow wirft bahn fehler vor http//tco/cupb8autcg http//tco/qagcgcepkx http//t…
0,re michaela ni liebe deutsche bahn der service ist echt der hammer heute nacht zwei stunden am frankfurter hbf bzw frankfurt flughafen verbracht nur weil ihr nicht in der lage seid richtige informationen zu geben im ice 887 hieß es dass der ice verspätung hat und man deshalb bis frankfurt flughafen weiterfahren soll da der anschlusszugice 619 am frankfurt flughafen wartet eigtl umstieg frankfurt hbf alles schön und gut aber dadurch haben heute nacht ca 30 leute so ca 2 stunden auf einen city night liner gewartet weil der ice 619 nicht gewartet hat bzw an einem anderen gleis abgefahren ist als im zug durchgesagt wurde das personal im city night liner war so freundlich und wollte uns zuerst nicht mitnehmen weil wir keine reservierten plätze dort hatten obwohl uns am frankfurter hbf  infoschalter gesagt wurde dass wir diesen zug nehmen können danke für eine solch angenehme reise
1,analyse weselsky vor tarifeinheit fast am ziel  mindener tageblatt  donnerstag berlin/frankfurt  «schlichten statt streiken ist das gebot der stunde» man merkt bahnpersonalchef ulrich weber die erleichterung an dass der lokführerstreik unmittelbar vor pfingsten doch noch abgeblasen wird die fahrgäste stehen zumindest als
0,re laut gegen nazis seine argumente sind völliger bullshit 1 es gibt derzeit keinen vertrag zwischen der gdl und der db es gilt zwar noch nachwirkend der alte tarifvertrag aber der neue müsste eh rückwirkend ab dem ende des bisherigen vertrages laufen nur es gibt noch keinen in den arbeitsverträgen steht nur drin arbeitszeit und lohnstruktur sowie höhe nach gültigem tarifvertrag wie gesagt den gibt es nicht über den wird verhandelt seit nunmehr 2 jahren denn die gdl hat mit den verhandlungen natürlich schon begonnen als der alte vertrag noch galt 2 wieso sollten die forderungen nicht zu akzeptieren sein bei vw gibt es die 35h woche bei igmetallbetrieben die 385 woche genauso verdient ein autoschrauber bei vw rund 20 mehr als ein gleichlange im betrieb arbeitender lokführer bei der db erzähl mir nicht die forderungen wären nicht unannehmbar dann frage ich zurück wie dann eine bonierhöhung um 174 annehmbar sein soll 3 die ungerechtigkeit ist die dass die dbmitarbeiter zb 9000 jahre an überstunden bereits angesammelt haben und die db nicht gewillt ist arbeitskräfte einzustellen dass sich diese massive arbeitszeiterhöhung abbaut nur zur erinnerung per gesetz sind eigentlich alle vom unternehmer verlangten überstunden die mehr als 20 der normalarbeitszeit betreffen sittenwidrig 4 dann sollen diese vielen menschen dafür auf die straße gehen was soll das eigentlich jammern darüber dass andere sich noch wehren willfährige sklaven oder wie 5 argument ist am ende hat er den vogel abgeschossen mit dem dümmsten spruch den ein youtuber bringen kann
0,wir mussten uns jetzt umsetzen  schade ums geld aber nen kaputten sitz für eine 5 stunden fahrt reservieren geht gar nicht
1,längster tarifkonflikt in geschichte der deutschen bahn beendet  reuters deutschland http//tco/akx43jwqly
0,re genug von der bndnsaaffäre und vom bahnstreik dann lies doch zum entspannen wieder mal etwas in  natürlich kann man auch einfach nur harry potter lesen entspannt euch https//playgooglecom/store/books/authoridjoannekrowling
1,sowohl auf der hin als auch auf der rückreise lief alles perfekt danke stuttgart bayreuth
1,89 liebe  hatte absolut keine probleme mit meinen 19€ fahrten von berlin nach münchen ich bin zufrieden danke…
0,münchen sbahn störung auf der stammstrecke wegen einer störung an der strecke auf der stammstrecke beginnt/endet die linie s 1 freising/flughafen in münchen hbf gleis 2736 und verkehrt ohne halt von münchenmoosach in richtung freising/flughafen verkehrt die linie s1 von münchen hbf gleis
0,meine bahn kommt mal wieder zu spät
1,rt gruendercoaches rt basecampberlin unser wunsch wird immer öfter wahr gratis wlan im flugzeug im auto in der bahn  …
0,es wirkt so als wären die menschen was das aussteigen aus der überfüllten bahn angeht noch panischer geworden
0,warum auch immer die bahn sich teilen muss
0,re deutsche bahn karriere hallo finja wir können sehr gut verstehen dass du von den streiks genervt bist auch wir finden es nicht gut dass es schon wieder zu einschränkungen für unsere kunden kommt und waren vom streik genauso betroffen wie du allerdings streikt nicht die deutsche bahn sondern wir werden von der gewerkschaft deutscher lokomotivführer gdl bestreikt die forderungen aus den tarifverhandlungen mit den gewerkschaften gdl und evg sind derzeit nicht wirklich einfach zu lösen das video hier erklärt die schwierige lage ganz gut https//wwwyoutubecom/watchvng5utkya1sefeatureyoutube viele grüße das deutsche bahn karriere team
1,danke für die auskunft 
1,icverbindung konstanzstuttgart ende 2017 umsteigefrei konstanz die deutsche bahn ag  db  hat angekündigt von dezember 2017 an zwischen konstanz und stuttgart zwei direkte intercityzüge je richtung und tag anzubieten damit wird es nach vielen jahren erstmals wieder umsteigefreie direktverbindungen z
0,oder wie gestochen losrennen und in eine bahn reindrängen wo ich das bereitschaftstelefon ein und fahre in ein funkloch 
0,aw ich kann das wetter echt nicht mehr ab fahrt bei 30 grad mal mit nem re der deutschen bahn dann wisst ihr was warm ist sonne ist toll so
1,einigung  streiks bei der bahn werden beendet http//tco/3qjllryetk
0,super danke super danke  dienstag 30 juni 2015 1014 vor 7 minuten  kllaas nach meiner beobachtung sind diese prognosen zu mindestens 70  falsch ich würde als bahn kein geld für solche systeme ausgeben ich auch nicht so ein system mag bei einem nichtteilbaren kreuzfahrtschiff sinnvoll sein bei dem die 3000 plätze pro woche in der hochsaison zu wenig und im november zu viel sind und pro kunden ein preisanreiz im mittleren dreistelligen bereich gegeben werden kann da ist das verhältnis suchzeit/ersparnis ein ganz anderes als beispiel der eröffner des threats kauft nur einen sparpreis hat aber 3 anfragen gestellt das bedeutet daas schon 2 drittel seiner anfragen falsch ins system einfließen dafür lohnt sich doch kein reinstecken von energie in auslastungssteuerung und preismaximierung ja darüberhinaus gibt es keine kennzahl der abgeschreckten kunden wie viele kunden machen keinen samstagsausflug weil sie sich eben nicht auf eine feste rückfahruhrzeit festlegen wollen/können diese kundenzahl geht mit einem umsatz 0 und ohne kundenanzahl eben nicht in die berechnung ein sorgt aber für einen umsatzverlust in unbekannter höhe fahrt billig  kristian zustimmung einmal umrühren zugbindung aufheben und ein einfaches system mit einem preis für die 1 die 2 und die economyklasse einführen sicherheitshinweis lassen sie ihre politiker nicht unbeaufsichtigt security advice donapost leave your politicians unattended
1,bahnstreik beendet ramelow und platzeck sollen schlichten bahnstreik beendet ramelow und platzeck sollen schlichten berlin dpa  die lokführergewerkschaft gdl hat sich mit der deutschen bahn überraschend auf eine schlichtung ein und beendet streik bei dem noch vor pfingsten
1,streik heute um 19 uhr beendet  endlich grundlagen tarifiert  schlichtung vereinbart bvp die streiks der gewerkschaft deutscher lokomotivführer gdl sind am heutigen donnerstag um 19 uhr beendet darauf haben sich die deutsche bahn und die gdl in der bis in die heutigen morgenstunden dauernden verhandlungen in berlin verständigt
